num	old_strain	sample	IPTG	time	medium
1006	926dthrABCdasdddhaM pwt2.1.1	M_D_Tasd_P_asdD_000_DdhaM_I_24_M1	I	24	M1
1007	926dthrABCdasddlysC pwt2.1.1	M_D_Tasd_P_asdD_000_DlysC_0_4p5_M1	0	4.5	M1
1008	926dthrABCdasddlysC pwt2.1.1	M_D_Tasd_P_asdD_000_DlysC_0_6_M1	0	6	M1
1009	926dthrABCdasddlysC pwt2.1.1	M_D_Tasd_P_asdD_000_DlysC_0_12_M1	0	12	M1
1010	926dthrABCdasddlysC pwt2.1.1	M_D_Tasd_P_asdD_000_DlysC_0_24_M1	0	24	M1
1011	926dthrABCdasddlysC pwt2.1.1	M_D_Tasd_P_asdD_000_DlysC_I_4p5_M1	I	4.5	M1
1012	926dthrABCdasddlysC pwt2.1.1	M_D_Tasd_P_asdD_000_DlysC_I_6_M1	I	6	M1
1013	926dthrABCdasddlysC pwt2.1.1	M_D_Tasd_P_asdD_000_DlysC_I_12_M1	I	12	M1
1014	926dthrABCdasddlysC pwt2.1.1	M_D_Tasd_P_asdD_000_DlysC_I_24_M1	I	24	M1
1015	926dthrABCdasddmetL pwt2.1.1	M_D_Tasd_P_asdD_000_DmetL_0_4p5_M1	0	4.5	M1
1016	926dthrABCdasddmetL pwt2.1.1	M_D_Tasd_P_asdD_000_DmetL_0_6_M1	0	6	M1
1017	926dthrABCdasddmetL pwt2.1.1	M_D_Tasd_P_asdD_000_DmetL_0_12_M1	0	12	M1
1018	926dthrABCdasddmetL pwt2.1.1	M_D_Tasd_P_asdD_000_DmetL_0_24_M1	0	24	M1
1019	926dthrABCdasddmetL pwt2.1.1	M_D_Tasd_P_asdD_000_DmetL_I_4p5_M1	I	4.5	M1
1020	926dthrABCdasddmetL pwt2.1.1	M_D_Tasd_P_asdD_000_DmetL_I_6_M1	I	6	M1
1021	926dthrABCdasddmetL pwt2.1.1	M_D_Tasd_P_asdD_000_DmetL_I_12_M1	I	12	M1
1022	926dthrABCdasddmetL pwt2.1.1	M_D_Tasd_P_asdD_000_DmetL_I_24_M1	I	24	M1
1023	926dthrABCdasddrthA pwt2.1.1	M_D_Tasd_P_asdD_000_DrhtA_0_4p5_M1	0	4.5	M1
1024	926dthrABCdasddrhtA pwt2.1.1	M_D_Tasd_P_asdD_000_DrhtA_0_6_M1	0	6	M1
1025	926dthrABCdasddrthA pwt2.1.1	M_D_Tasd_P_asdD_000_DrhtA_0_12_M1	0	12	M1
1026	926dthrABCdasddrthA pwt2.1.1	M_D_Tasd_P_asdD_000_DrhtA_0_24_M1	0	24	M1
1027	926dthrABCdasddrthA pwt2.1.1	M_D_Tasd_P_asdD_000_DrhtA_I_4p5_M1	I	4.5	M1
1028	926dthrABCdasddrthA pwt2.1.1	M_D_Tasd_P_asdD_000_DrhtA_I_6_M1	I	6	M1
1029	926dthrABCdasddrthA pwt2.1.1	M_D_Tasd_P_asdD_000_DrhtA_I_12_M1	I	12	M1
1030	926dthrABCdasddrthA pwt2.1.1	M_D_Tasd_P_asdD_000_DrhtA_I_24_M1	I	24	M1
1031	926dthrABCdasddtdhddapA pwt2.1.1	M_D_Tasd_P_asdD_000_DtdhDdapA_0_4p5_M1	0	4.5	M1
1032	926dthrABCdasddtdhddapA pwt2.1.1	M_D_Tasd_P_asdD_000_DtdhDdapA_0_6_M1	0	6	M1
1033	926dthrABCdasddtdhddapA pwt2.1.1	M_D_Tasd_P_asdD_000_DtdhDdapA_0_12_M1	0	12	M1
1034	926dthrABCdasddtdhddapA pwt2.1.1	M_D_Tasd_P_asdD_000_DtdhDdapA_0_24_M1	0	24	M1
1035	926dthrABCdasddtdhddapA pwt2.1.1	M_D_Tasd_P_asdD_000_DtdhDdapA_I_4p5_M1	I	4.5	M1
1036	926dthrABCdasddtdhddapA pwt2.1.1	M_D_Tasd_P_asdD_000_DtdhDdapA_I_6_M1	I	6	M1
1037	926dthrABCdasddtdhddapA pwt2.1.1	M_D_Tasd_P_asdD_000_DtdhDdapA_I_12_M1	I	12	M1
1038	926dthrABCdasddtdhddapA pwt2.1.1	M_D_Tasd_P_asdD_000_DtdhDdapA_I_24_M1	I	24	M1
1039	926dthrABCdasddtdhdlysA pwt2.1.1	M_D_Tasd_P_asdD_000_DtdhDlysA_0_4p5_M1	0	4.5	M1
1040	926dthrABCdasddtdhdlysA pwt2.1.1	M_D_Tasd_P_asdD_000_DtdhDlysA_0_6_M1	0	6	M1
1041	926dthrABCdasddtdhdlysA pwt2.1.1	M_D_Tasd_P_asdD_000_DtdhDlysA_0_12_M1	0	12	M1
1042	926dthrABCdasddtdhdlysA pwt2.1.1	M_D_Tasd_P_asdD_000_DtdhDlysA_0_24_M1	0	24	M1
1043	926dthrABCdasddtdhdlysA pwt2.1.1	M_D_Tasd_P_asdD_000_DtdhDlysA_I_4p5_M1	I	4.5	M1
1044	926dthrABCdasddtdhdlysA pwt2.1.1	M_D_Tasd_P_asdD_000_DtdhDlysA_I_6_M1	I	6	M1
1045	926dthrABCdasddtdhdlysA pwt2.1.1	M_D_Tasd_P_asdD_000_DtdhDlysA_I_12_M1	I	12	M1
1046	926dthrABCdasddtdhdlysA pwt2.1.1	M_D_Tasd_P_asdD_000_DtdhDlysA_I_24_M1	I	24	M1
1047	926dthrABCdasddtdhdptsG pwt2.1.1	M_D_Tasd_P_asdD_000_DtdhDptsG_0_4p5_M1	0	4.5	M1
1048	926dthrABCdasddtdhdptsG pwt2.1.1	M_D_Tasd_P_asdD_000_DtdhDptsG_0_6_M1	0	6	M1
1049	926dthrABCdasddtdhdptsG pwt2.1.1	M_D_Tasd_P_asdD_000_DtdhDptsG_0_12_M1	0	12	M1
1050	926dthrABCdasddtdhdptsG pwt2.1.1	M_D_Tasd_P_asdD_000_DtdhDptsG_0_24_M1	0	24	M1
1051	926dthrABCdasddtdhdptsG pwt2.1.1	M_D_Tasd_P_asdD_000_DtdhDptsG_I_4p5_M1	I	4.5	M1
1052	926dthrABCdasddtdhdptsG pwt2.1.1	M_D_Tasd_P_asdD_000_DtdhDptsG_I_6_M1	I	6	M1
1053	926dthrABCdasddtdhdptsG pwt2.1.1	M_D_Tasd_P_asdD_000_DtdhDptsG_I_12_M1	I	12	M1
1054	926dthrABCdasddtdhdptsG pwt2.1.1	M_D_Tasd_P_asdD_000_DtdhDptsG_I_24_M1	I	24	M1
1055	926DthrABCDasdDdapA pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DdapA_0_4p5_M1	0	4.5	M1
1056	926DthrABCDasdDdapA pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DdapA_0_6_M1	0	6	M1
1057	926DthrABCDasdDdapA pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DdapA_0_12_M1	0	12	M1
1058	926DthrABCDasdDdapA pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DdapA_0_24_M1	0	24	M1
1059	926DthrABCDasdDdapA pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DdapA_I_4p5_M1	I	4.5	M1
1060	926DthrABCDasdDdapA pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DdapA_I_6_M1	I	6	M1
1061	926DthrABCDasdDdapA pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DdapA_I_12_M1	I	12	M1
1062	926DthrABCDasdDdapA pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DdapA_I_24_M1	I	24	M1
1063	926DthrABCDasdDdhaM pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DdhaM_0_4p5_M1	0	4.5	M1
1064	926DthrABCDasdDdhaM pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DdhaM_0_6_M1	0	6	M1
1065	926DthrABCDasdDdhaM pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DdhaM_0_12_M1	0	12	M1
1066	926DthrABCDasdDdhaM pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DdhaM_0_24_M1	0	24	M1
1067	926DthrABCDasdDdhaM pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DdhaM_I_4p5_M1	I	4.5	M1
1068	926DthrABCDasdDdhaM pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DdhaM_I_6_M1	I	6	M1
1069	926DthrABCDasdDdhaM pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DdhaM_I_12_M1	I	12	M1
1070	926DthrABCDasdDdhaM pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DdhaM_I_24_M1	I	24	M1
1071	926DthrABCDasdDlysA pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DlysA_0_4p5_M1	0	4.5	M1
1072	926DthrABCDasdDlysA pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DlysA_0_6_M1	0	6	M1
1073	926DthrABCDasdDlysA pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DlysA_0_12_M1	0	12	M1
1074	926DthrABCDasdDlysA pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DlysA_0_24_M1	0	24	M1
1075	926DthrABCDasdDlysA pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DlysA_I_4p5_M1	I	4.5	M1
1076	926DthrABCDasdDlysA pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DlysA_I_6_M1	I	6	M1
1077	926DthrABCDasdDlysA pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DlysA_I_12_M1	I	12	M1
1078	926DthrABCDasdDlysA pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DlysA_I_24_M1	I	24	M1
1079	926DthrABCDasdDlysC pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DlysC_0_4p5_M1	0	4.5	M1
1080	926DthrABCDasdDlysC pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DlysC_0_6_M1	0	6	M1
1081	926DthrABCDasdDlysC pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DlysC_0_12_M1	0	12	M1
1082	926DthrABCDasdDlysC pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DlysC_0_24_M1	0	24	M1
1083	926DthrABCDasdDlysC pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DlysC_I_4p5_M1	I	4.5	M1
1084	926DthrABCDasdDlysC pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DlysC_I_6_M1	I	6	M1
1085	926DthrABCDasdDlysC pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DlysC_I_12_M1	I	12	M1
1086	926DthrABCDasdDlysC pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DlysC_I_24_M1	I	24	M1
1087	926dthrABCdasddmetL pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DmetL_0_4p5_M1	0	4.5	M1
1088	926dthrABCdasddmetL pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DmetL_0_6_M1	0	6	M1
1089	926dthrABCdasddmetL pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DmetL_0_12_M1	0	12	M1
1090	926dthrABCdasddmetL pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DmetL_0_24_M1	0	24	M1
1091	926dthrABCdasddmetL pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DmetL_I_4p5_M1	I	4.5	M1
1092	926dthrABCdasddmetL pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DmetL_I_6_M1	I	6	M1
1093	926dthrABCdasddmetL pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DmetL_I_12_M1	I	12	M1
1094	926dthrABCdasddmetL pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DmetL_I_24_M1	I	24	M1
1095	926DthrABCDasdDptsG pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DptsG_0_4p5_M1	0	4.5	M1
1096	926DthrABCDasdDptsG pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DptsG_0_6_M1	0	6	M1
1097	926DthrABCDasdDptsG pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DptsG_0_12_M1	0	12	M1
1098	926DthrABCDasdDptsG pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DptsG_0_24_M1	0	24	M1
1099	926DthrABCDasdDptsG pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DptsG_I_4p5_M1	I	4.5	M1
1100	926DthrABCDasdDptsG pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DptsG_I_6_M1	I	6	M1
1101	926DthrABCDasdDptsG pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DptsG_I_12_M1	I	12	M1
1102	926DthrABCDasdDptsG pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DptsG_I_24_M1	I	24	M1
1103	926DthrABCDasdDrthA pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DrhtA_0_4p5_M1	0	4.5	M1
1104	926DthrABCDasdDrthA pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DrhtA_0_6_M1	0	6	M1
1105	926DthrABCDasdDrthA pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DrhtA_0_12_M1	0	12	M1
1106	926DthrABCDasdDrthA pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DrhtA_0_24_M1	0	24	M1
1107	926DthrABCDasdDrthA pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DrhtA_I_4p5_M1	I	4.5	M1
1108	926DthrABCDasdDrthA pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DrhtA_I_6_M1	I	6	M1
1109	926DthrABCDasdDrthA pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DrhtA_I_12_M1	I	12	M1
1110	926DthrABCDasdDrthA pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DrhtA_I_24_M1	I	24	M1
1111	926DthrABCDasdDtdh pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_Dtdh_0_4p5_M1	0	4.5	M1
1112	926DthrABCDasdDtdh pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_Dtdh_0_6_M1	0	6	M1
1113	926DthrABCDasdDtdh pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_Dtdh_0_12_M1	0	12	M1
1114	926DthrABCDasdDtdh pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_Dtdh_0_24_M1	0	24	M1
1115	926DthrABCDasdDtdh pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_Dtdh_I_4p5_M1	I	4.5	M1
1116	926DthrABCDasdDtdh pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_Dtdh_I_6_M1	I	6	M1
1117	926DthrABCDasdDtdh pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_Dtdh_I_12_M1	I	12	M1
1118	926DthrABCDasdDtdh pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_Dtdh_I_24_M1	I	24	M1
1119	926DthrABCDasdDtdhDlysA pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DtdhDlysA_0_4p5_M1	0	4.5	M1
1120	926DthrABCDasdDtdhDlysA pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DtdhDlysA_0_6_M1	0	6	M1
1121	926DthrABCDasdDtdhDlysA pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DtdhDlysA_0_12_M1	0	12	M1
1122	926DthrABCDasdDtdhDlysA pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DtdhDlysA_0_24_M1	0	24	M1
1123	926DthrABCDasdDtdhDlysA pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DtdhDlysA_I_4p5_M1	I	4.5	M1
1124	926DthrABCDasdDtdhDlysA pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DtdhDlysA_I_6_M1	I	6	M1
1125	926DthrABCDasdDtdhDlysA pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DtdhDlysA_I_12_M1	I	12	M1
1126	926DthrABCDasdDtdhDlysA pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DtdhDlysA_I_24_M1	I	24	M1
1127	926DthrABCDasdDtdhDlysCc pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DtdhDlysC_0_4p5_M1	0	4.5	M1
1128	926DthrABCDasdDtdhDlysCc pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DtdhDlysC_0_6_M1	0	6	M1
1129	926DthrABCDasdDtdhDlysCc pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DtdhDlysC_0_12_M1	0	12	M1
1130	926DthrABCDasdDtdhDlysCc pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DtdhDlysC_0_24_M1	0	24	M1
1131	926DthrABCDasdDtdhDlysCc pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DtdhDlysC_I_4p5_M1	I	4.5	M1
1132	926DthrABCDasdDtdhDlysCc pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DtdhDlysC_I_6_M1	I	6	M1
1133	926DthrABCDasdDtdhDlysCc pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DtdhDlysC_I_12_M1	I	12	M1
1134	926DthrABCDasdDtdhDlysCc pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DtdhDlysC_I_24_M1	I	24	M1
1135	926DthrABCDasdDtdhDmetL pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DtdhDmetL_0_4p5_M1	0	4.5	M1
1136	926DthrABCDasdDtdhDmetL pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DtdhDmetL_0_6_M1	0	6	M1
1137	926DthrABCDasdDtdhDmetL pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DtdhDmetL_0_12_M1	0	12	M1
1138	926DthrABCDasdDtdhDmetL pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DtdhDmetL_0_24_M1	0	24	M1
1139	926DthrABCDasdDtdhDmetL pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DtdhDmetL_I_4p5_M1	I	4.5	M1
1140	926DthrABCDasdDtdhDmetL pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DtdhDmetL_I_6_M1	I	6	M1
1141	926DthrABCDasdDtdhDmetL pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DtdhDmetL_I_12_M1	I	12	M1
1142	926DthrABCDasdDtdhDmetL pwt2.1.1 +pyc	M_D_Tasd_P_asdD_pyc_DtdhDmetL_I_24_M1	I	24	M1
1143	926DthrABCDasdDdhaM pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DdhaM_0_4p5_M1	0	4.5	M1
1144	926DthrABCDasdDdhaM pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DdhaM_0_6_M1	0	6	M1
1145	926DthrABCDasdDdhaM pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DdhaM_0_12_M1	0	12	M1
1146	926DthrABCDasdDdhaM pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DdhaM_0_24_M1	0	24	M1
1147	926DthrABCDasdDdhaM pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DdhaM_I_4p5_M1	I	4.5	M1
1148	926DthrABCDasdDdhaM pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DdhaM_I_6_M1	I	6	M1
1149	926DthrABCDasdDdhaM pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DdhaM_I_12_M1	I	12	M1
1150	926DthrABCDasdDdhaM pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DdhaM_I_24_M1	I	24	M1
1151	926DthrABCDasdDlysA pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DlysA_0_4p5_M1	0	4.5	M1
1152	926DthrABCDasdDlysA pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DlysA_0_6_M1	0	6	M1
1153	926DthrABCDasdDlysA pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DlysA_0_12_M1	0	12	M1
1154	926DthrABCDasdDlysA pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DlysA_0_24_M1	0	24	M1
1155	926DthrABCDasdDlysA pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DlysA_I_4p5_M1	I	4.5	M1
1156	926DthrABCDasdDlysA pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DlysA_I_6_M1	I	6	M1
1157	926DthrABCDasdDlysA pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DlysA_I_12_M1	I	12	M1
1158	926DthrABCDasdDlysA pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DlysA_I_24_M1	I	24	M1
1159	926DthrABCDasdDlysC pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DlysC_0_4p5_M1	0	4.5	M1
1160	926DthrABCDasdDlysC pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DlysC_0_6_M1	0	6	M1
1161	926DthrABCDasdDlysC pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DlysC_0_12_M1	0	12	M1
1162	926DthrABCDasdDlysC pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DlysC_0_24_M1	0	24	M1
1163	926DthrABCDasdDlysC pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DlysC_I_4p5_M1	I	4.5	M1
1164	926DthrABCDasdDlysC pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DlysC_I_6_M1	I	6	M1
1165	926DthrABCDasdDlysC pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DlysC_I_12_M1	I	12	M1
1166	926DthrABCDasdDlysC pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DlysC_I_24_M1	I	24	M1
1167	926DthrABCDasdDmetL pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DmetL_0_4p5_M1	0	4.5	M1
1168	926DthrABCDasdDmetL pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DmetL_0_6_M1	0	6	M1
1169	926DthrABCDasdDmetL pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DmetL_0_12_M1	0	12	M1
1170	926DthrABCDasdDmetL pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DmetL_0_24_M1	0	24	M1
1171	926DthrABCDasdDmetL pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DmetL_I_4p5_M1	I	4.5	M1
1172	926DthrABCDasdDmetL pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DmetL_I_6_M1	I	6	M1
1173	926DthrABCDasdDmetL pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DmetL_I_12_M1	I	12	M1
1174	926DthrABCDasdDmetL pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DmetL_I_24_M1	I	24	M1
1175	926DthrABCDasdDptsG pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DptsG_0_4p5_M1	0	4.5	M1
1176	926DthrABCDasdDptsG pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DptsG_0_6_M1	0	6	M1
1177	926DthrABCDasdDptsG pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DptsG_0_12_M1	0	12	M1
1178	926DthrABCDasdDptsG pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DptsG_0_24_M1	0	24	M1
1179	926DthrABCDasdDptsG pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DptsG_I_4p5_M1	I	4.5	M1
1180	926DthrABCDasdDptsG pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DptsG_I_6_M1	I	6	M1
1181	926DthrABCDasdDptsG pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DptsG_I_12_M1	I	12	M1
1182	926DthrABCDasdDptsG pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DptsG_I_24_M1	I	24	M1
1183	926DthrABCDasdDtdh pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_Dtdh_0_4p5_M1	0	4.5	M1
1184	926DthrABCDasdDtdh pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_Dtdh_0_6_M1	0	6	M1
1185	926DthrABCDasdDtdh pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_Dtdh_0_12_M1	0	12	M1
1186	926DthrABCDasdDtdh pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_Dtdh_0_24_M1	0	24	M1
1187	926DthrABCDasdDtdh pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_Dtdh_I_4p5_M1	I	4.5	M1
1188	926DthrABCDasdDtdh pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_Dtdh_I_6_M1	I	6	M1
1189	926DthrABCDasdDtdh pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_Dtdh_I_12_M1	I	12	M1
1190	926DthrABCDasdDtdh pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_Dtdh_I_24_M1	I	24	M1
1191	926DthrABCDasdDtdhDlysA pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DtdhDlysA_0_4p5_M1	0	4.5	M1
1192	926DthrABCDasdDtdhDlysA pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DtdhDlysA_0_6_M1	0	6	M1
1193	926DthrABCDasdDtdhDlysA pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DtdhDlysA_0_12_M1	0	12	M1
1194	926DthrABCDasdDtdhDlysA pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DtdhDlysA_0_24_M1	0	24	M1
1195	926DthrABCDasdDtdhDlysA pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DtdhDlysA_I_4p5_M1	I	4.5	M1
1196	926DthrABCDasdDtdhDlysA pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DtdhDlysA_I_6_M1	I	6	M1
1197	926DthrABCDasdDtdhDlysA pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DtdhDlysA_I_12_M1	I	12	M1
1198	926DthrABCDasdDtdhDlysA pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DtdhDlysA_I_24_M1	I	24	M1
1199	926DthrABCDasdDtdhDlysC pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DtdhDlysC_0_4p5_M1	0	4.5	M1
1200	926DthrABCDasdDtdhDlysC pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DtdhDlysC_0_6_M1	0	6	M1
1201	926DthrABCDasdDtdhDlysC pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DtdhDlysC_0_12_M1	0	12	M1
1202	926DthrABCDasdDtdhDlysC pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DtdhDlysC_0_24_M1	0	24	M1
1203	926DthrABCDasdDtdhDlysC pwt2.1.1 +rhtA	M_D_Tasd_P_asdD_rhtA_DtdhDlysC_I_4p5_M1	I	4.5	M1
